,Textos_espanol,sdg,palabras
649,"En Irlanda, por ejemplo, todos los residentes están cubiertos, pero los derechos a los servicios y los niveles de participación en los costos varían según las categorías de población. Cada residente pertenece a una de dos categorías, según el nivel de ingresos. Las personas de la categoría 1 (o titulares de tarjetas médicas) tienen derecho a una gama completa de servicios sin cargo, por ejemplo, servicios de médicos generales, medicamentos recetados, atención hospitalaria ambulatoria y hospitalaria, servicios dentales y oftalmológicos, mientras que las personas de la categoría 2 tienen un â€œelegibilidad limitadaâ€ y debe copagar muchos servicios de salud. En Italia y España, las regiones y las Comunidades Autónomas tienen cierta libertad para ajustar las prestaciones cubiertas o los copagos en los márgenes. En el Reino Unido, los copagos varían entre los países constituyentes: no hay copagos en medicamentos recetados en Escocia, Gales o Irlanda del Norte, mientras que en Inglaterra sí. En otros países, el derecho a la cobertura de salud es contributivo, la cobertura está ligada al pago de cotizaciones sociales o primas de seguros de salud.",,"['autonom', 'salud', 'hospitalari', 'mientr', 'ajustar', 'ligado', 'constituyent', 'copag', 'prestación', 'ambulatori', 'general', 'lig', 'contribut', 'cubierto', 'pag', 'cargo', 'libert', 'gal', 'tarjet', 'derecho', 'pais', 'carg', 'ambulatorio', 'región', 'servicio', 'tarjeta', 'derech', 'italia', 'particip', 'cost', 'pertenec', 'recetado', 'social', 'complet', 'completo', 'oftalmolog', 'residente', 'norte', 'copagar', 'cotización', 'medico', 'margen', 'elegibil', 'irlanda', 'ejemplo', 'pertenecer', 'medicamento', 'servici', 'cad', 'ingres', 'variar', 'estan', 'medicament', 'reino', 'segun', 'prim', 'comun', 'segur', 'prima', 'participacion', 'copago', 'deb', 'ajust', 'medica', 'persona', 'ejempl', 'categori', 'irland', 'atencion', 'titular', 'categorio', 'escoci', 'cada', 'unir', 'espana', 'vari', 'cotiz', 'estar', 'libertad', 'inglaterr', 'escocia', 'nort', 'deber', 'ciert', 'limitada', 'inglaterro', 'person', 'oftalmologico', 'categoria', 'cobertur', 'costo', 'resident', 'cierto', 'rein', 'mientras', 'hospitalario', 'autonoma', 'limitadaa', 'nivel', 'gam', 'gama', 'elegibilidad', 'cubiert', 'dental', 'dos', 'espan', 'cobertura', 'comunidad', 'ingreso', 'prestacion', 'unid', 'pago', 'país', 'seguro', 'recet', 'itali', 'si', 'medic', 'poblacion', 'region', 'contributivo']"
650,"¿Cómo se debe dividir este período de licencia pagada entre la madre y el padre?” El comportamiento de los padres en torno al nacimiento de un nuevo hijo es importante para determinar roles y responsabilidades posteriores dentro de una familia (Baxter, 2008, Schober, 2013, Bames , 2015). Hasta la paternidad, muchas parejas comparten el trabajo remunerado y no remunerado de manera relativamente equitativa. Pero al nacer el primer hijo, las parejas a menudo vuelven a los roles tradicionales e incluso cuando los niños crecen, las madres no siempre regresan (completamente) al mercado laboral.",,"['padr', 'nacimient', 'regres', 'compartir', 'regresar', 'licenci', 'remunerado', 'trabajar', 'crecer', 'pag', 'relat', 'period', 'manera', 'menud', 'schob', 'mucho', 'pareja', 'crec', 'mercado', 'torn', 'madr', 'hijo', 'complet', 'compart', 'inclus', 'remuner', 'posterior', 'familia', 'nuev', 'hij', 'famili', 'prim', 'nino', 'madre', 'nuevo', 'completamente', 'divid', 'deb', 'dentr', 'schober', 'licencia', 'incluso', 'nac', 'comportamiento', 'equit', 'nacer', 'volver', 'dentro', 'nacimiento', 'bam', 'deber', 'comport', 'much', 'torno', 'determinar', 'pagado', 'laboral', 'vuelv', 'paternidad', 'trabaj', 'menudo', 'determin', 'equitativo', 'respons', 'nin', 'patern', 'relativamente', 'baxter', 'siempr', 'primero', 'parej', 'dividir', 'siempre', 'maner', 'baxt', 'merc', 'importante', 'padre', 'import', 'rol', 'periodo', 'tradicional', 'responsabilidad']"
651,"En la mayoría de los países, la brecha entre los trabajadores mejor pagados y los peor pagados se amplió para los hombres, pero no necesariamente para las mujeres. Las ganancias están ajustadas al IPC en moneda nacional de 2005. Fuente: Cálculos de la Secretaría de la OCDE a partir del Estudio de ingresos de Luxemburgo (LIS). En los Estados Unidos, por ejemplo, estos acontecimientos se relacionaron con el estancamiento de los logros educativos entre los hombres y el deterioro de las perspectivas de empleo para los hombres con menos educación (Autor y Wasserman, 2013). En Australia, las horas trabajadas han aumentado principalmente entre los trabajadores a tiempo parcial, que en su mayoría son mujeres, en la parte inferior de la distribución, mientras que las horas de trabajo de los trabajadores a tiempo completo se han mantenido estables y las tasas de empleo de los hombres han disminuido (Greenville et al.,",,"['aument', 'mujer', 'secretaria', 'mientr', 'acontec', 'nacional', 'secretari', 'australi', 'estanc', 'empleo', 'trabajar', 'pag', 'inferior', 'fuente', 'lis', 'trabajada', 'pais', 'manten', 'greenvill', 'brech', 'amplio', 'parcial', 'unido', 'estudi', 'relacion', 'perspect', 'estudio', 'autor', 'complet', 'tas', 'completo', 'moned', 'deterior', 'australiir', 'ocde', 'parte', 'ejemplo', 'mejor', 'ingres', 'mayorio', 'disminuido', 'estan', 'mantener', 'greenville', 'educ', 'gananci', 'calcul', 'ajust', 'disminu', 'mayori', 'ejempl', 'brecha', 'distribucion', 'logr', 'educacion', 'et', 'menos', 'ganancia', 'tiempo', 'estar', 'tiemp', 'trabajador', 'hombre', 'acontecimiento', 'luxemburg', 'wasserm', 'perspectiva', 'pagado', 'moneda', 'logro', 'estable', 'hor', 'trabaj', 'ampli', 'estancamiento', 'partir', 'calculo', 'ajustado', 'relacionar', 'mientras', 'deterioro', 'educativo', 'fuent', 'tasa', 'necesari', 'establ', 'peor', 'necesariamente', 'principalmente', 'hombr', 'men', 'wassermar', 'emple', 'luxemburguir', 'hora', 'part', 'principal', 'ingreso', 'ipc', 'unid', 'país', 'aumentado']"
652,"Uno de los enfoques más efectivos para aumentar los logros y ajustes posteriores de los niños es apoyar a los padres para que participen activamente en las actividades de aprendizaje de los niños en el hogar (Desforges y Abouchaar, 2003, Harris y Goodall 2006). Las actividades que pueden promoverse de manera beneficiosa incluyen leer a los niños, cantar canciones y rimas infantiles, ir a la biblioteca y jugar con números. Un enfoque académico hace uso de un plan de estudios iniciado por el personal con objetivos cognitivos para la preparación escolar.",,"['padr', 'aument', 'activ', 'efect', 'enfoque', 'rima', 'academ', 'objetivo', 'hogar', 'benefici', 'desforg', 'promov', 'cancion', 'ajuste', 'manera', 'inici', 'cant', 'estudi', 'hacer', 'apoy', 'particip', 'aprendizaje', 'canción', 'estudio', 'escolar', 'poder', 'prepar', 'promover él', 'personal', 'jug', 'posterior', 'aprendizaj', 'objet', 'rim', 'numer', 'leer', 'nino', 'abouch', 'preparacion', 'ajust', 'logr', 'cognitivo', 'enfocar', 'bibliotec', 'harris', 'pued', 'efectivo', 'beneficioso', 'hog', 'goodall', 'jugar', 'mas', 'ir', 'logro', 'biblioteca', 'uso', 'incluir', 'inclu', 'enfoqu', 'activamente', 'nin', 'actividad', 'cognit', 'hac', 'abouchaar', 'academico', 'cantar', 'iniciado', 'numero', 'harri', 'maner', 'apoyar', 'infantil', 'padre', 'aumentar', 'plan', 'escol', 'participar']"
653,"Los resultados empíricos del análisis multivariante se discuten en la Sección V. La Sección VI muestra la estimación de la reducción del bienestar asociada con las instituciones discriminatorias basadas en el género y las posibles mejoras en la satisfacción con la vida asociadas con instituciones sociales más igualitarias de género. La Sección VII concluye con algunas implicaciones políticas y direcciones para futuras investigaciones. En términos generales, por un lado, el llamado enfoque de abajo hacia arriba descrito por Wilson (1967) abarca la noción de que dadas las necesidades humanas básicas y universales, si las circunstancias de una persona le permiten satisfacer estas necesidades, él o ella estará feliz.",,"['polit', 'muestr', 'institución', 'neces', 'dado', 'general', 'abarc', 'institu', 'mostrar', 'feliz', 'politica', 'discriminatori', 'bas', 'reduccion', 'universal', 'abarcar', 'nocion', 'v', 'estimacion', 'descrito', 'social', 'hacia', 'dad', 'gener', 'humana', 'mejor', 'abajo', 'futur', 'multivari', 'termino', 'bienestar', 'genero', 'conclu', 'haci', 'bienest', 'asoci', 'lado', 'descrit', 'concluir', 'ver', 'futuro', 'abaj', 'basica', 'necesidad', 'persona', 'implic', 'enfocar', 'seccion', 'circunst', 'dirección', 'estar', 'direccion', 'wilson', 'posible', 'mas', 'result', 'estara', 'investigación', 'basic', 'vi', 'empir', 'human', 'discut', 'termin', 'person', 'lad', 'satisfaccion', 'basado', 'vid', 'discriminatorio', 'enfoqu', 'satisfac', 'mejora', 'igualitari', 'posibl', 'resultado', 'vida', 'llamado', 'estim', 'permitir', 'analisis', 'implicación', 'empirico', 'investig', 'vii', 'multivariante', 'permit', 'arrib', 'llam', 'si', 'circunstancia', 'discutir', 'asociado', 'satisfacer', 'arriba', 'igualitaria']"
654,"Se ha acumulado una experiencia significativa en el uso de una variedad de instrumentos y fuentes de información. Sin embargo, persisten dos preocupaciones principales a medida que se introducen tanto la nueva estructura de carrera como el nuevo Sistema para el Reconocimiento del Desarrollo Profesional Docente. En primer lugar, la función formativa de la evaluación docente sigue siendo limitada. No queda claro en la estrategia que propone qué procesos de evaluación docente informarán los futuros planes de desarrollo profesional para docentes.",,"['persist', 'funcion', 'lugar', 'limit', 'introducir', 'carrera', 'varied', 'limitado', 'docente', 'proceso', 'embarg', 'experient', 'variedad', 'quedar', 'informar', 'fuent', 'lug', 'acumulado', 'clar', 'evalu', 'introduc', 'desarrollo', 'medir', 'estructura', 'estructur', 'dos', 'preocup', 'futur', 'med', 'instrumento', 'fuente', 'primero', 'nuev', 'inform', 'proponer', 'preocupación', 'principal', 'seguir', 'evaluacion', 'propon', 'claro', 'prim', 'instrument', 'carrer', 'sig', 'siend', 'proces', 'sistema', 'reconoc', 'format', 'nuevo', 'formativo', 'persistar', 'sistem', 'docent', 'uso', 'informacion', 'ser', 'estrategi', 'profesional', 'significativo', 'futuro', 'acumul', 'experiencia', 'reconocimiento', 'estrategia', 'plan', 'qued', 'signific', 'embargo', 'desarroll']"
655,"La protection economique des femmes en age avance, depende aujourd'hui de plusieurs facteurs lie,y comprende des regies des systemes de retraite, des condition du marche du travail et des dispositions fa-miliales prises a diversos momentos. Cet artículo se penche sur les regies des systemes de retraite et leur interacción avec d'autres conditions sociales et du marche du travail au cours de la vie d'une femme, pour reproduire ou attenuer les inegalites entre les sexes au moment de la vieillesse. Une rubrique separee est consacree aux systemes de retraite sans cotisation, a leur evolution dans le monde et au potentiel qu'ils ont de resoudre les lacunes existantes en matiere d'acces a la protection au moment de la vieillesse, independamment du sexe et du niveau de revenu.",,"['sex', 'pour', 'travail', 'lacun', 'lacún', 'est', 'au', 'diverso', 'ou', 'consacreir', 'quils', 'march', 'femm', 'avanc', 'mond', 'attenuer', 'moment', 'exist', 'social', 'system', 'ont', 'dun', 'comprend', 'vieilless', 'dans', 'revenu', 'dacz', 'dacc', 'familial', 'pris', 'aux', 'plusieurs', 'attenu', 'une', 'evolution', 'leur', 'regi', 'economicar', 'vieillesse', 'potentiel', 'pench', 'prís', 'femme', 'dautr', 'vie', 'monde', 'existant', 'condition', 'unir', 'et', 'sexes', 'retraitir', 'matier', 'duir', 'articulo', 'consacre', 'niveau', 'aujourdhui', 'retrait', 'resoudr', 'independamment', 'articul', 'cotisation', 'marche', 'avec', 'penche', 'sexe', 'dispositions', 'rubrique', 'cours', 'facteurs', 'du', 'reproduire', 'comprender', 'reproduir', 'age', 'depend', 'sans', 'matierir', 'cet', 'divers', 'separe', 'des', 'conditions', 'rubriqu', 'momento', 'lie', 'sur', 'protection', 'economiqu', 'resoudre', 'inegalit', 'separeir', 'dune', 'depender', 'interaccion', 'avance']"
656,"Este capítulo los analiza con mayor detalle más adelante. Los siete objetivos son: 1) la igualdad en el trabajo entre hombres y mujeres 2) la conciliación de la vida familiar y laboral y el reparto de las obligaciones domésticas y familiares 3) la erradicación de la violencia contra la mujer 4) la participación de la mujer en la vida social, económica y vida polÃtica, 5) educaciÃ³n, 6) desarrollo de acciones en otras polÃticas sectoriales, y 7) instrumentos para incorporar el principio de igualdad en las polÃticas y acciones gubernamentales, lo cual es fundamental para entender claramente cÃ³mo actualizar los postulados de la EOSP entre sectores y problemas De esta manera, España ha desarrollado métodos para fortalecer la integración de la perspectiva de género en todos los programas y políticas gubernamentales.",,"['polit', 'mujer', 'polat', 'economico', 'siet', 'detalle', 'repart', 'principi', 'mayor', 'objetivo', 'oblig', 'trabajar', 'accion', 'capitulo', 'politica', 'manera', 'fortalecer', 'domestica', 'concili', 'particip', 'perspect', 'polatico', 'integr', 'social', 'programa', 'gener', 'analiz', 'desarrollado', 'postul', 'objet', 'genero', 'famili', 'incorpor', 'incorporar', 'educ', 'participacion', 'detall', 'problem', 'econom', 'educacion', 'postulado', 'espana', 'sector', 'siete', 'problema', 'muj', 'desarrollo', 'conciliacion', 'sectorial', 'mas', 'instrumento', 'hombre', 'acción', 'obligación', 'adel', 'perspectiva', 'analizar', 'iguald', 'laboral', 'program', 'metodo', 'actualizar', 'trabaj', 'claramente', 'vid', 'capitul', 'desarroll', 'metod', 'polatica', 'principio', 'igualdad', 'adelante', 'reparto', 'actualiz', 'integracion', 'vida', 'clar', 'hombr', 'espan', 'eosp', 'fundamental', 'violenci', 'errad', 'entender', 'erradicacion', 'maner', 'instrument', 'familiar', 'entend', 'domest', 'gubernamental', 'violencia', 'fortalec']"
657,"Sin embargo, su análisis no consideró explícitamente ni el género ni la provisión de cuidados (Razavi 2007, Orloff 1996). Este grupo incluye a Nueva Zelanda, Reino Unido, Estados Unidos y, en menor medida, Australia y Canadá. La variante más extrema es el modelo estadounidense, donde los mercados complementan una red de seguridad pública muy básica que está muy dirigida (Esping-Anderson 1996). El resultado desde una perspectiva de desigualdad de género es una especie de sistema de bienestar social de dos niveles, en el que el seguro de los hombres se centra en cuestiones del mercado laboral y el de las mujeres está relacionado con la familia y es principalmente una asistencia social basada en los medios (Orloff 1996). .",,"['mujer', 'explicit', 'razavi', 'cuidado', 'modelo', 'australi', 'zelandar', 'centr', 'espinganderson', 'especiar', 'medio', 'bas', 'sistema', 'extrem', 'asistencia', 'unido', 'relacion', 'mercado', 'perspect', 'social', 'menor', 'australiir', 'gener', 'can', 'public', 'estadounidense', 'provision', 'familia', 'med', 'cuestion', 'bienestar', 'nuev', 'cuestión', 'genero', 'desiguald', 'reino', 'famili', 'nuevo', 'segur', 'bienest', 'asistent', 'canado', 'especi', 'basica', 'embargo', 'unir', 'model', 'complement', 'publicar', 'embarg', 'complementar', 'explicitamente', 'desigualdad', 'zeland', 'mas', 'hombre', 'result', 'grupo', 'cuid', 'basic', 'perspectiva', 'extremo', 'considerar', 'estadounidens', 'laboral', 'incluir', 'basado', 'inclu', 'centrar', 'rein', 'resultado', 'orloff', 'red', 'nivel', 'dirigido', 'grup', 'medir', 'principalmente', 'dos', 'analisis', 'hombr', 'seguridad', 'consider', 'principal', 'unid', 'dirig', 'relacionado', 'merc', 'sistem', 'seguro', 'variant', 'medi', 'variante']"
658,"Más específicamente, se estableció un acuerdo entre la OCDE y la Secretaría de Educación Pública (SEP) de México para apoyar el diseño e implementación de reformas de política educativa para mejorar la calidad y equidad del sistema educativo en México (2008-2010). ). Se solicitó apoyo específicamente en las áreas de trayectoria profesional docente, gestión escolar, liderazgo y participación social. Tres tipos de contribuciones incluyen análisis comparativos, comunicaciones (talleres, conferencias y visitas a países) y recomendaciones (presentadas en este informe), realizadas por el Grupo Directivo sobre Gestión Escolar y Política Docente de la OCDE en México.",,"['polit', 'presentado', 'directivo', 'secretaria', 'docente', 'secretari', 'comparativo', 'realiz', 'apoyo', 'pais', 'trayectoria', 'solicitar', 'reform', 'sistema', 'docent', 'recomendación', 'apoy', 'calid', 'particip', 'equidad', 'escolar', 'present', 'social', 'are', 'contribu', 'calidad', 'mexic', 'ocde', 'gestion', 'public', 'trayectori', 'implementacion', 'mejor', 'tip', 'inform', 'conferencia', 'mejorar', 'comun', 'educ', 'participacion', 'conferent', 'informir', 'acuerd', 'educacion', 'comunicación', 'publicar', 'acuerdo', 'visit', 'establecio', 'especif', 'implement', 'mas', 'direct', 'grupo', 'tres', 'solicit', 'compar', 'tipo', '20082010', 'taller', 'incluir', 'visita', 'inclu', 'equid', 'area', 'educativo', 'estableci', 'disen', 'grup', 'analisis', 'contribución', 'diseno', 'sep', 'liderazgo', 'especificamente', 'mexico', 'politico', 'apoyar', 'liderazg', 'sistem', 'país', 'recomend', 'profesional', 'reforma', 'realizado', 'escol']"
